alpha1,alpha2,V1_1,V1_2,V2_1,V2_2
-0.21701608756415997,-0.09428262255818598,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.6371708775860552,-0.2171553019710268,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.650465619460884,-0.17332412698842267,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.822795773778946,-0.2597886586489507,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.46696208866695793,0.29070029888720766,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
1.4426120530413795,0.4607647016152192,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
1.4529250670806801,0.39686414607352855,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.032648963313561874,-0.17180524367024844,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
1.06649885705663,0.4953216401645873,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.21597535848708305,-0.11173851260152934,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
1.646164577069,0.7031612357500115,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
1.26390732681234,0.22429843637129682,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.22848553619793505,-0.18111358900497554,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-1.0131568851391,-0.332817318420516,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-1.49938786553184,-0.4666282187621132,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-1.5322187992221796,-0.42623623215837686,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-1.9900182832263202,-0.6255128202796663,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.531024176721777,0.46261479874238054,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
1.2946619274324598,0.33281885139182543,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.10549016000420094,-0.09093147650978596,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.175205885102203,0.10645494457678542,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.27024777391478594,-0.1506810872794605,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
2.290683541461141,0.9765458512781369,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.18120673430246403,-0.31813564672988676,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.37301312061372704,-0.021950989546530814,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.22819033336952105,0.10005652915980663,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.718299822707908,0.24729731738609564,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.07467381478064147,-0.06904940108210783,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-2.292949675068279,-0.8895601094603688,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-2.15317449457456,-0.5054457539392399,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.14671685801688095,0.1434915583538173,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.13244607992287702,-0.004418191405807191,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.9450673540048742,-0.3762596649538554,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.49208498720439786,-0.046330128927824205,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.8612988377326991,-0.32598748342992806,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.08372400268828104,0.09690539222846396,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-1.32819300238863,-0.5700393577244661,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.20409823484378004,0.14637644912938305,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.39478909809228396,0.09936505956970978,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.164653241220659,0.026115272649669192,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.04527166432892209,0.0076625566855105685,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.265000933819643,0.10293535081532482,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.546074726846685,-0.2596040310200932,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.37877279350159704,-0.04766750497547921,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.6164681949268951,0.26565427994181195,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
1.3666233821517297,0.4403876407999086,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.5841591216357049,0.05750859232580288,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.060245005862723314,-0.0471014392826756,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-0.9591698062147181,-0.3648273467312673,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-1.8024135876093101,-0.5750344962739465,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
-1.3721240214039598,-0.31883580995966443,9.63114852261183e-17,6.730586320309605e-17,3.8524594082490457e-17,2.8667676336009507e-11
0.9352472964211848,0.5016332424797965,2.083276720830734e-18,-8.41323290123953e-18,8.333106883322937e-19,2.8667641841754612e-11
1.27377542838452,0.30885687429417563,9.631148522611834e-17,2.52396987006874e-17,3.852459408249047e-17,2.8667655302927256e-11
0.08934124756837256,-0.08780625067439114,8.81386304121635e-18,2.52396987006874e-17,3.52554521648654e-18,2.8667655302927256e-11
-0.512616534078663,-0.16992411335793628,2.0832767208322063e-18,-8.41323290123953e-18,8.333106883328827e-19,2.8667641841754612e-11
-0.5889042127728739,-0.1675920396910352,8.958089890574215e-17,2.52396987006874e-17,3.583235955433999e-17,2.8667655302927256e-11
0.8293948211403219,0.3987947442284064,8.813863041273851e-18,2.52396987006874e-17,3.5255452165095405e-18,2.8667655302927256e-11
0.12301671527561509,-0.11031121151878569,-1.2820164390011094e-18,3.365293160116913e-17,-5.128065756004438e-19,2.8667662874836863e-11
1.1457076056708897,0.5024075267748151,8.813863043471462e-18,2.52396987006874e-17,3.525545217388585e-18,2.8667655302927256e-11
1.14908191741779,0.25866975626037136,8.621560575963614e-17,3.365293160116913e-17,3.448624229589759e-17,2.8667662874836863e-11
1.5579820587615703,0.519724920864091,9.631148531421779e-17,2.52396987006874e-17,3.8524594117730254e-17,2.8667655302927256e-11
-0.3535371907190631,-0.34930484455034483,8.81386359183798e-18,2.52396987006874e-17,3.525545436735192e-18,2.8667655302927256e-11
-0.340933884701741,0.003348383905587123,-1.2820129979752974e-18,-1.682646580172126e-17,-5.12805199190119e-19,2.8667634269845006e-11
-0.8775233392541311,-0.3523486891809139,-4.647288090887974e-18,1.682646580020567e-17,-1.85891523635519e-18,2.8667647731017643e-11
0.24391032730964202,0.23850360656373779,-1.661812468994214e-16,-2.523969870220298e-17,-6.647249874385483e-17,2.866763090455184e-11
0.3582212479338,0.047887056510814034,-8.011762577454197e-18,8.413232899724014e-18,-3.204705030981679e-18,2.8667652778957383e-11
-0.23428682080663707,-0.11286955085773037,8.958615004506762e-17,2.5239698700687895e-17,3.583446001007017e-17,2.8667646889694352e-11
1.34311885013736,0.5823953602809532,7.95178390460122e-17,1.682646580020877e-17,3.1807135610448016e-17,2.8667656144250548e-11
0.811414951121229,0.09160783633964562,8.978602153618845e-17,3.365293160118853e-17,3.591440860651851e-17,2.8667650254987516e-11
1.088151764822,0.39861757133861825,3.3652931617840665e-18,-4.206616450304521e-17,1.3461172647136267e-18,2.8667632587198423e-11
1.18047675601791,0.312743673809603,0.0,0.0,0.0,2.8667649413664225e-11
