"time","value"
1995.25,7580.997
1995.5,7683.125
1995.75,7772.586
1996,7868.468
1996.25,8032.84
1996.5,8131.408
1996.75,8259.771
1997,8362.655
1997.25,8518.825
1997.5,8662.823
1997.75,8765.907
1998,8866.48
1998.25,8969.699
1998.5,9121.097
1998.75,9293.991
1999,9411.682
1999.25,9526.21
1999.5,9686.626
1999.75,9900.169
2000,10002.179
2000.25,10247.72
2000.5,10318.165
2000.75,10435.744
2001,10470.231
2001.25,10599
2001.5,10598.02
2001.75,10660.465
2002,10783.5
2002.25,10887.46
2002.5,10984.04
2002.75,11061.433
2003,11174.129
2003.25,11312.766
2003.5,11566.669
2003.75,11772.234
2004,11923.447
2004.25,12112.815
2004.5,12305.307
2004.75,12527.214
2005,12767.286
2005.25,12922.656
2005.5,13142.642
2005.75,13324.204
2006,13599.16
2006.25,13753.424
2006.5,13870.188
2006.75,14039.56
2007,14215.651
2007.25,14402.082
2007.5,14564.117
2007.75,14715.058
2008,14706.538
2008.25,14865.701
2008.5,14898.999
2008.75,14608.208
2009,14430.901
2009.25,14381.236
2009.5,14448.882
2009.75,14651.248
2010,14764.611
2010.25,14980.193
2010.5,15141.605
2010.75,15309.471
2011,15351.444
2011.25,15557.535
2011.5,15647.681
2011.75,15842.267
2012,16068.824
2012.25,16207.13
2012.5,16319.54
2012.75,16420.386
2013,16629.05
2013.25,16699.551
2013.5,16911.068
2013.75,17133.114
2014,17144.281
2014.25,17462.703
2014.5,17743.227
2014.75,17852.54
2015,17991.348
2015.25,18193.707
2015.5,18306.96
2015.75,18332.079
2016,18425.306
2016.25,18611.617
2016.5,18775.459
2016.75,18968.041
2017,19148.194
2017.25,19304.506
2017.5,19561.896
2017.75,19894.75
2018,20155.486
2018.25,20470.197
2018.5,20687.278
2018.75,20819.269
2019,21013.085
2019.25,21272.448
2019.5,21531.839
2019.75,21706.532
2020,21538.032
2020.25,19636.731
2020.5,21362.428
2020.75,21704.706
2021,22313.85
2021.25,23046.934
2021.5,23550.42
2021.75,24349.121
2022,24740.48
2022.25,25248.476
2022.5,25723.941
2022.75,26137.992
2023,26465.865
