"date","Close"
"2004-02-20",-0.00148483290218326
"2004-02-27",0.000725153284724556
"2004-03-05",0.0103572429757177
"2004-03-12",-0.0318719891026431
"2004-03-19",-0.00967561261495575
"2004-03-26",-0.00155103188378458
"2004-04-02",0.0300039825535503
"2004-04-08",-0.00218322847328523
"2004-04-16",-0.00414257948005492
"2004-04-23",0.00526545236882736
"2004-04-30",-0.0296297547250362
"2004-05-07",-0.00779704584717233
"2004-05-14",-0.00273423441759668
"2004-05-21",-0.00195490044281232
"2004-05-28",0.0244972088463919
"2004-06-04",0.00162264852175387
"2004-06-10",0.0123686009777941
"2004-06-18",-0.00127665206774186
"2004-06-25",-0.000519919799117474
"2004-07-02",-0.0080096089021735
"2004-07-09",-0.0112323598966197
"2004-07-16",-0.0103153688757835
"2004-07-23",-0.013887710563421
"2004-07-30",0.0141872471317841
"2004-08-06",-0.0348654008621709
"2004-08-13",0.000779866339972735
"2004-08-20",0.0310219977103037
"2004-08-27",0.00853997177688015
"2004-09-03",0.00527595077616638
"2004-09-10",0.00919765932980621
"2004-09-17",0.0041110526042214
"2004-09-24",-0.0164745703129974
"2004-10-01",0.0190850900902788
"2004-10-08",-0.00830659622405872
"2004-10-15",-0.0125005566321299
"2004-10-22",-0.0113071082556715
"2004-10-29",0.0309646398788521
"2004-11-05",0.0313303477713918
"2004-11-12",0.0153172317631061
"2004-11-19",-0.0117478685595733
"2004-11-26",0.0104634276935123
"2004-12-03",0.00717835079440032
"2004-12-10",-0.00266483338083034
"2004-12-17",0.00520524315864801
"2004-12-23",0.0132513318868144
"2004-12-31",0.0014781191880413
"2005-01-07",-0.0214594748076564
"2005-01-14",-0.00140879424616447
"2005-01-21",-0.0141560735597199
"2005-01-28",0.0029838815501515
"2005-02-04",0.026677944332695
"2005-02-11",0.00188514082267588
"2005-02-18",-0.00308288780569477
"2005-02-25",0.00810629493523951
"2005-03-04",0.00883510511406449
"2005-03-11",-0.0181988669352728
"2005-03-18",-0.00872901818497329
"2005-03-24",-0.0154424407130991
"2005-04-01",0.00127967798902162
"2005-04-08",0.00703442573916835
"2005-04-15",-0.0332069626868821
"2005-04-22",0.00827985245805962
"2005-04-29",0.00409705424999185
"2005-05-06",0.0124561358799156
"2005-05-13",-0.0148793721426905
"2005-05-20",0.0300705692165604
"2005-05-27",0.00795629078309901
"2005-06-03",-0.00230500264366995
"2005-06-10",0.0017459081390907
"2005-06-17",0.0156106110528222
"2005-06-24",-0.0210841937226238
"2005-07-01",0.00240568691669729
"2005-07-08",0.0144789501415641
"2005-07-15",0.0131653598096406
"2005-07-22",0.0046798994827757
"2005-07-29",0.000405209359493952
"2005-08-05",-0.00630743348594365
"2005-08-12",0.00323181227694569
"2005-08-19",-0.00871811089321284
"2005-08-26",-0.0120505624601774
"2005-09-02",0.0106640747983828
"2005-09-09",0.0190775942473822
"2005-09-16",-0.00287969899602114
"2005-09-23",-0.0184417376546895
"2005-09-30",0.0110635058820181
"2005-10-07",-0.0271472093517291
"2005-10-14",-0.00783231336694801
"2005-10-21",-0.00589985504475177
"2005-10-28",0.0158288149267136
"2005-11-04",0.017969911977243
"2005-11-11",0.0118785816865996
"2005-11-18",0.0109144084837531
"2005-11-25",0.0158793887408599
"2005-12-02",-0.00250267095850365
"2005-12-09",-0.00452373455469335
"2005-12-16",0.00629280000317944
"2005-12-23",0.0010568601765808
"2005-12-30",-0.016186606140522
"2006-01-06",0.0293341674862608
"2006-01-13",0.00167896167298043
"2006-01-20",-0.0204942210804697
"2006-01-27",0.0174685362914726
"2006-02-03",-0.0154570377982246
"2006-02-10",0.00233894819258307
"2006-02-17",0.0158563828913358
"2006-02-24",0.00169991849169016
"2006-03-03",-0.00170769484963262
"2006-03-10",-0.00452373492198266
"2006-03-17",0.0199568217193864
"2006-03-24",-0.00329480727204423
"2006-03-31",-0.0062205866633569
"2006-04-07",0.000486420869325599
"2006-04-13",-0.00493690985189321
"2006-04-21",0.0170439703466281
"2006-04-28",-0.000511115272576745
"2006-05-05",0.0114932212075578
"2006-05-12",-0.0263828982062027
"2006-05-19",-0.0189273873172073
"2006-05-26",0.0103094947525229
"2006-06-02",0.00627630135910628
"2006-06-09",-0.0282794983221093
"2006-06-16",-0.000607075529290846
"2006-06-23",-0.00564098136105251
"2006-06-30",0.0204404869846249
"2006-07-07",-0.00372284876628548
"2006-07-14",-0.0234093624384135
"2006-07-21",0.00330313607995869
"2006-07-28",0.0303814069537376
"2006-08-04",0.000633279526098818
"2006-08-11",-0.00991327793427388
"2006-08-18",0.0276853063863021
"2006-08-25",-0.00555180506414121
"2006-09-01",0.0122176755921251
"2006-09-08",-0.00926465631422868
"2006-09-15",0.0158409695955681
"2006-09-22",-0.00370478011643005
"2006-09-29",0.0158984020857504
"2006-10-06",0.0102330420305856
"2006-10-13",0.011807716880055
"2006-10-20",0.00217976769354866
"2006-10-27",0.0063657761632685
"2006-11-03",-0.00951256566081593
"2006-11-10",0.012093965386593
"2006-11-17",0.0145934994820305
"2006-11-24",-0.000178434423143692
"2006-12-01",-0.00303109983317018
"2006-12-08",0.00935675554291038
"2006-12-15",0.012161183399753
"2006-12-22",-0.0115088086990092
"2006-12-29",0.00533043250831877
"2007-01-05",-0.00607502405462856
"2007-01-12",0.014800807735786
"2007-01-19",-0.000160756039957022
"2007-01-26",-0.00583308988948161
"2007-02-02",0.0182616614531774
"2007-02-09",-0.00715758099829689
"2007-02-16",0.012081968511632
"2007-02-23",-0.00299312373530736
"2007-03-02",-0.0451181366177851
"2007-03-09",0.0112329968086149
"2007-03-16",-0.0113916727136649
"2007-03-23",0.0348310025917851
"2007-03-30",-0.0106757473818391
"2007-04-05",0.0159885170604026
"2007-04-13",0.0062762994557044
"2007-04-20",0.0214498217721131
"2007-04-27",0.0065269537280388
"2007-05-04",0.00770086662743985
"2007-05-11",0.00015273670510485
"2007-05-18",0.0111604038487911
"2007-05-25",-0.00462075283482655
"2007-06-01",0.0135057843667798
"2007-06-08",-0.0188375003351986
"2007-06-15",0.0166024700002225
"2007-06-22",-0.0199975525909499
"2007-06-29",0.00052557595469338
"2007-07-06",0.0178593019138171
"2007-07-13",0.0143112976165023
"2007-07-20",-0.0119226606012584
"2007-07-27",-0.0502269089045981
"2007-08-03",-0.0179049059771241
"2007-08-10",0.0142587065842479
"2007-08-17",-0.00531117763092226
"2007-08-24",0.0228567297990798
"2007-08-31",-0.00364331539561213
"2007-09-07",-0.0139641288388006
"2007-09-14",0.0209007203081386
"2007-09-21",0.0275764982738194
"2007-09-28",0.00065520067864
"2007-10-05",0.0199984399720039
"2007-10-12",0.00269930052738143
"2007-10-19",-0.0399540103557054
"2007-10-26",0.02282777045213
"2007-11-02",-0.0168349419388383
"2007-11-09",-0.0377658550350288
"2007-11-16",0.00346104581261741
"2007-11-23",-0.0124439699816223
"2007-11-30",0.0276829990936891
"2007-12-07",0.0157549099859837
"2007-12-14",-0.0247001453668352
"2007-12-21",0.0111842072002295
"2007-12-28",-0.00402975357501667
"2008-01-04",-0.0462762212974877
"2008-01-11",-0.00754451156883107
"2008-01-18",-0.0556447561833506
"2008-01-25",0.00408167156854233
"2008-02-01",0.0475580043288391
"2008-02-08",-0.0470470504923588
"2008-02-15",0.0139487513405845
"2008-02-22",0.0023084580033208
"2008-02-29",-0.0167531175624971
"2008-03-07",-0.0284013068340583
"2008-03-14",-0.00405188214271046
"2008-03-20",0.0316111317468009
"2008-03-28",-0.0108065308516236
"2008-04-04",0.0410987555736426
"2008-04-11",-0.0277982173726521
"2008-04-18",0.0422366292218124
"2008-04-25",0.00538706633533614
"2008-05-02",0.01142369686458
"2008-05-09",-0.0182862688541654
"2008-05-16",0.0263517890237237
"2008-05-23",-0.0352874753892607
"2008-05-30",0.0176137265627485
"2008-06-06",-0.0287590174573804
"2008-06-13",-0.000477834824393675
"2008-06-20",-0.0314444147819239
"2008-06-27",-0.030468709606331
"2008-07-03",-0.0121829725891338
"2008-07-11",-0.0187106860504
"2008-07-18",0.016951304137379
"2008-07-25",-0.00231893174689457
"2008-08-01",0.00202540024849807
"2008-08-08",0.0281716701133572
"2008-08-15",0.00144921249685392
"2008-08-22",-0.00463249765056073
"2008-08-29",-0.00727761361548485
"2008-09-05",-0.0320959433239016
"2008-09-12",0.00752999092236539
"2008-09-19",0.00269669230943403
"2008-09-26",-0.0338800702141473
"2008-10-03",-0.0987092938049887
"2008-10-10",-0.200837506842728
"2008-10-17",0.0449371091457502
"2008-10-24",-0.0702200746896118
"2008-10-31",0.0997618575766319
"2008-11-07",-0.039758055327991
"2008-11-14",-0.0639808619962636
"2008-11-21",-0.0876184001298421
"2008-11-28",0.113558959879282
"2008-12-05",-0.0227622186828507
"2008-12-12",0.00416901506796563
"2008-12-19",0.00922158487899427
"2008-12-26",-0.0171301835868451
"2009-01-02",0.0654117657343898
"2009-01-09",-0.045503569612765
"2009-01-16",-0.0462371067826632
"2009-01-23",-0.0216051528235077
"2009-01-30",-0.00732286671463367
"2009-02-06",0.0504332018992244
"2009-02-13",-0.0492714538845727
"2009-02-20",-0.0711558063644073
"2009-02-27",-0.0464624547947112
"2009-03-06",-0.0729418962943544
"2009-03-13",0.101717527904098
"2009-03-20",0.0157239734092904
"2009-03-27",0.0598482428546898
"2009-04-03",0.0320328369264331
"2009-04-09",0.0165507032885772
"2009-04-17",0.0151089426930096
"2009-04-24",-0.00388286908216706
"2009-05-01",0.0129493307686452
"2009-05-08",0.0572564947945784
"2009-05-15",-0.0511669679969549
"2009-05-22",0.00465568561737406
"2009-05-29",0.0355934842626837
"2009-06-05",0.0225371775100625
"2009-06-12",0.00648891089967751
"2009-06-19",-0.0267548430578692
"2009-06-26",-0.00253238329911021
"2009-07-02",-0.0247682944433789
"2009-07-10",-0.0194762464088551
"2009-07-17",0.0673512664382416
"2009-07-24",0.040513140391421
"2009-07-31",0.00835902854959514
"2009-08-07",0.0230245015210988
"2009-08-14",-0.00634376011474203
"2009-08-21",0.021712763671526
"2009-08-28",0.00272503056098294
"2009-09-04",-0.0122524837321532
"2009-09-11",0.0255752586011893
"2009-09-18",0.0242263911591571
"2009-09-25",-0.0226452331410147
"2009-10-02",-0.0185259810824308
"2009-10-09",0.0441527622304703
"2009-10-16",0.0149968433285741
"2009-10-23",-0.00745645724131094
"2009-10-30",-0.0410401121652333
"2009-11-06",0.0314538068388206
"2009-11-13",0.0223609781775167
"2009-11-20",-0.00192229768596164
"2009-11-27",0.000100771003628708
"2009-12-04",0.0131880755704623
"2009-12-11",0.000388768709581377
"2009-12-18",-0.00356747960035531
"2009-12-24",0.0215446180927819
"2009-12-31",-0.0101536434060527
"2010-01-08",0.0264430866707412
"2010-01-15",-0.00784739820872549
"2010-01-22",-0.0397486718212177
"2010-01-29",-0.0165221408334419
"2010-02-05",-0.00717745035185047
"2010-02-12",0.00870348605931426
"2010-02-19",0.030817050561744
"2010-02-26",-0.00422834663044291
"2010-03-05",0.0305035368903273
"2010-03-12",0.00986602018655613
"2010-03-19",0.00858057720768191
"2010-03-26",0.00575111904036074
"2010-04-01",0.00981801666065873
"2010-04-09",0.0137158946292786
"2010-04-16",-0.00187721823406761
"2010-04-23",0.0208772580250232
"2010-04-30",-0.0254510161126449
"2010-05-07",-0.0660153706819786
"2010-05-14",0.0220791395008364
"2010-05-21",-0.0431755109040921
"2010-05-28",0.00158016937914152
"2010-06-04",-0.0227741750476564
"2010-06-11",0.0247823664139792
"2010-06-18",0.0234585170939052
"2010-06-25",-0.0371464635569252
"2010-07-02",-0.0516276792952715
"2010-07-09",0.0527414677598488
"2010-07-16",-0.0122082084155366
"2010-07-23",0.0348633519083803
"2010-07-30",-0.00096182671455658
"2010-08-06",0.0180282667278151
"2010-08-13",-0.0385255579201802
"2010-08-20",-0.00702956878289207
"2010-08-27",-0.00664707009465637
"2010-09-03",0.0368120901854656
"2010-09-10",0.00455276512052905
"2010-09-17",0.0143527405396258
"2010-09-24",0.0202974772323294
"2010-10-01",-0.00211777792787249
"2010-10-08",0.0163628429664371
"2010-10-15",0.00943049619774605
"2010-10-22",0.0058408193115902
"2010-10-29",0.000152179317371548
"2010-11-05",0.0353611118286086
"2010-11-12",-0.0219714872050654
"2010-11-19",0.000433540664572796
"2010-11-26",-0.0086475163386428
"2010-12-03",0.0292550509638607
"2010-12-10",0.0127298781602958
"2010-12-17",0.00282574417333059
"2010-12-23",0.0102852816757011
"2010-12-31",0.000692007288077612
"2011-01-07",0.0109603451501741
"2011-01-14",0.0169533838020497
"2011-01-21",-0.00767686182290284
"2011-01-28",-0.00547724738854782
"2011-02-04",0.0266944546340513
"2011-02-11",0.0138486231312491
"2011-02-18",0.0103737127397849
"2011-02-25",-0.0173725438126091
"2011-03-04",0.000961760437366621
"2011-03-11",-0.0128514009850305
"2011-03-18",-0.0194085172100973
"2011-03-25",0.0266810693672763
"2011-04-01",0.014065619307944
"2011-04-08",-0.00318727004269093
"2011-04-15",-0.00641276415252179
"2011-04-21",0.0133231559901041
"2011-04-29",0.0194231039079398
"2011-05-06",-0.0173167637881768
"2011-05-13",-0.00181475647090679
"2011-05-20",-0.00336947719998637
"2011-05-27",-0.00162893628369698
"2011-06-03",-0.0235182900727837
"2011-06-10",-0.0226991192614578
"2011-06-17",0.000409065173642809
"2011-06-24",-0.00240166186333735
"2011-07-01",0.0546277038042078
"2011-07-08",0.00307811014676407
"2011-07-15",-0.0207982363471269
"2011-07-22",0.0217056760808454
"2011-07-29",-0.0400007751137803
"2011-08-05",-0.0746033618097153
"2011-08-12",-0.0172992556787426
"2011-08-19",-0.0480299647312066
"2011-08-26",0.0463233915754859
"2011-09-02",-0.00240778922922402
"2011-09-09",-0.0169577050557228
"2011-09-16",0.052141577759504
"2011-09-23",-0.067683198096093
"2011-09-30",-0.0044182974479634
"2011-10-07",0.0210249794574944
"2011-10-14",0.058099392802772
"2011-10-21",0.0111012003520115
"2011-10-28",0.0371296358615778
"2011-11-04",-0.025104525780292
"2011-11-11",0.00843839623955223
"2011-11-18",-0.0388836658986182
"2011-11-25",-0.0480060993329925
"2011-12-02",0.0712842391072641
"2011-12-09",0.00872983585954135
"2011-12-16",-0.0287147492859097
"2011-12-23",0.0367607636942822
"2011-12-30",-0.00612779934177965
"2012-01-06",0.0159425976702483
"2012-01-13",0.00878879543246569
"2012-01-20",0.0201890843586252
"2012-01-27",0.00072192685009842
"2012-02-03",0.0214721507722864
"2012-02-10",-0.00168184250275338
"2012-02-17",0.0137508518963703
"2012-02-24",0.00330771087441217
"2012-03-02",0.00284423506108755
"2012-03-09",0.000904937117036653
"2012-03-16",0.0240008410913175
"2012-03-23",-0.00504060563401687
"2012-03-30",0.00809818166720078
"2012-04-05",-0.0074041529540132
"2012-04-13",-0.0200993251555239
"2012-04-20",0.00601722491376933
"2012-04-27",0.0178516154648554
"2012-05-04",-0.0247157784044925
"2012-05-11",-0.0115410050544202
"2012-05-18",-0.0439320245707036
"2012-05-25",0.0172982727128002
"2012-06-01",-0.0306511303299279
"2012-06-08",0.0365827893905744
"2012-06-15",0.012876274586108
"2012-06-22",-0.00584046086778844
"2012-06-29",0.0201254120961565
"2012-07-06",-0.00550639614947723
"2012-07-13",0.00154896281382566
"2012-07-20",0.0043244300496621
"2012-07-27",0.0169615377832173
"2012-08-03",0.00361548206589468
"2012-08-10",0.0106406080215207
"2012-08-17",0.00870395602286855
"2012-08-24",-0.00496947528935099
"2012-08-31",-0.00322961058297278
"2012-09-07",0.0220364607018855
"2012-09-14",0.0191830597778146
"2012-09-21",-0.00384152869991983
"2012-09-28",-0.0134308729066861
