"time","value"
1956,60.5
1956.08333333333,61.1
1956.16666666667,61.2
1956.25,61.6
1956.33333333333,60.7
1956.41666666667,61
1956.5,55.2
1956.58333333333,60.4
1956.66666666667,62.6
1956.75,63.8
1956.83333333333,62.6
1956.91666666667,62
1957,62
1957.08333333333,63.5
1957.16666666667,63.6
1957.25,62.3
1957.33333333333,61.8
1957.41666666667,63.1
1957.5,59.4
1957.58333333333,62.8
1957.66666666667,63
1957.75,62.6
1957.83333333333,60.4
1957.91666666667,57.8
1958,57
1958.08333333333,56.4
1958.16666666667,55.8
1958.25,54.7
1958.33333333333,55
1958.41666666667,57.6
1958.5,59.4
1958.58333333333,58.7
1958.66666666667,60.7
1958.75,61.3
1958.83333333333,62.1
1958.91666666667,60.8
1959,61.9
1959.08333333333,63.8
1959.16666666667,65.2
1959.25,66.4
1959.33333333333,67.2
1959.41666666667,68.5
1959.5,62.9
1959.58333333333,63.3
1959.66666666667,64.5
1959.75,64.6
1959.83333333333,63.6
1959.91666666667,65.9
1960,67.8
1960.08333333333,68.2
1960.16666666667,68
1960.25,67.5
1960.33333333333,67.3
1960.41666666667,67.5
1960.5,63.4
1960.58333333333,65.6
1960.66666666667,66.6
1960.75,66.9
1960.83333333333,64.5
1960.91666666667,61.7
1961,62
1961.08333333333,62.7
1961.16666666667,63.5
1961.25,65.1
1961.33333333333,66.1
1961.41666666667,68
1961.5,64.6
1961.58333333333,67.9
1961.66666666667,69.5
1961.75,71.1
1961.83333333333,70.5
1961.91666666667,69.4
1962,68.9
1962.08333333333,71
1962.16666666667,72.1
1962.25,72.4
1962.33333333333,72.4
1962.41666666667,73.4
1962.5,69.7
1962.58333333333,71.9
1962.66666666667,74.7
1962.75,75
1962.83333333333,73.6
1962.91666666667,71.8
1963,72.4
1963.08333333333,74.7
1963.16666666667,75.7
1963.25,76.4
1963.33333333333,77.1
1963.41666666667,78.6
1963.5,73.4
1963.58333333333,75.5
1963.66666666667,78.9
1963.75,80.2
1963.83333333333,78.7
1963.91666666667,76.5
1964,77.5
1964.08333333333,79.8
1964.16666666667,80.2
1964.25,81.5
1964.33333333333,81.9
1964.41666666667,83.2
1964.5,78.3
1964.58333333333,81.3
1964.66666666667,84.6
1964.75,83.9
1964.83333333333,84.5
1964.91666666667,83.4
1965,84.8
1965.08333333333,87
1965.16666666667,88.8
1965.25,88.8
1965.33333333333,89.5
1965.41666666667,91.7
1965.5,86.7
1965.58333333333,89.4
1965.66666666667,92.4
1965.75,94.5
1965.83333333333,93
1965.91666666667,91.4
1966,92.7
1966.08333333333,95.3
1966.16666666667,97.3
1966.25,97.1
1966.33333333333,97.8
1966.41666666667,100
1966.5,93.8
1966.58333333333,97.2
1966.66666666667,101.7
1966.75,102.8
1966.83333333333,100
1966.91666666667,97.5
1967,98.1
1967.08333333333,99.1
1967.16666666667,99
1967.25,99.6
1967.33333333333,98.7
1967.41666666667,100.9
1967.5,94.4
1967.58333333333,99.6
1967.66666666667,102.7
1967.75,103.4
1967.83333333333,103.1
1967.91666666667,101.4
1968,101.8
1968.08333333333,104.5
1968.16666666667,105.6
1968.25,104.9
1968.33333333333,106.5
1968.41666666667,109.3
1968.5,102.5
1968.58333333333,105.5
1968.66666666667,109.6
1968.75,110.1
1968.83333333333,109.6
1968.91666666667,106.2
1969,107.3
1969.08333333333,110.4
1969.16666666667,111.6
1969.25,110.6
1969.33333333333,110.5
1969.41666666667,114
1969.5,107.3
1969.58333333333,111.6
1969.66666666667,115.1
1969.75,115.1
1969.83333333333,112
1969.91666666667,108.3
1970,106.5
1970.08333333333,109.1
1970.16666666667,109.4
1970.25,108.8
1970.33333333333,108.6
1970.41666666667,110.8
1970.5,104.5
1970.58333333333,108
1970.66666666667,110.4
1970.75,108
1970.83333333333,105.1
1970.91666666667,104.1
1971,105.5
1971.08333333333,108.3
1971.16666666667,108.6
1971.25,108.8
1971.33333333333,109.5
1971.41666666667,112.5
1971.5,105.4
1971.58333333333,108.8
1971.66666666667,113.5
1971.75,113.9
1971.83333333333,111.6
1971.91666666667,108.5
1972,111.5
1972.08333333333,115.6
1972.16666666667,116.8
1972.25,118.7
1972.33333333333,118.4
1972.41666666667,121.8
1972.5,114.2
1972.58333333333,120.5
1972.66666666667,125.5
1972.75,126.8
1972.83333333333,125.2
1972.91666666667,121.8
1973,122.7
1973.08333333333,128.1
1973.16666666667,128.8
1973.25,128.6
1973.33333333333,129.6
1973.41666666667,133
1973.5,126.4
1973.58333333333,130.3
1973.66666666667,134.8
1973.75,135.3
1973.83333333333,132.9
1973.91666666667,126.7
1974,126.3
1974.08333333333,129.8
1974.16666666667,130.8
1974.25,129.9
1974.33333333333,131.7
1974.41666666667,135.3
1974.5,127.3
1974.58333333333,131.4
1974.66666666667,135.5
1974.75,133.1
1974.83333333333,125.5
1974.91666666667,114.9
1975,111.8
1975.08333333333,113
1975.16666666667,111.8
1975.25,113
1975.33333333333,113.8
1975.41666666667,119.2
1975.5,114.5
1975.58333333333,121.4
1975.66666666667,125.9
1975.75,125.4
1975.83333333333,123.8
1975.91666666667,119.8
1976,122.2
1976.08333333333,128.3
1976.16666666667,128.6
1976.25,128.7
1976.33333333333,130
1976.41666666667,133.2
1976.5,126.5
1976.58333333333,131.7
1976.66666666667,134.3
1976.75,133.8
1976.83333333333,132.1
1976.91666666667,128.3
1977,128.8
1977.08333333333,133.6
1977.16666666667,135.7
1977.25,136.2
1977.33333333333,137.2
1977.41666666667,141.5
1977.5,134.1
1977.58333333333,138.2
1977.66666666667,142.4
1977.75,142.7
1977.83333333333,139.5
1977.91666666667,134.9
1978,134.8
1978.08333333333,139.6
1978.16666666667,141.4
1978.25,144.2
1978.33333333333,144.2
1978.41666666667,148.8
1978.5,141.9
1978.58333333333,146.9
1978.66666666667,152
1978.75,152.6
1978.83333333333,149.7
1978.91666666667,145
