"time","value"
1974.66666666667,520.2
1974.75,504.4
1974.83333333333,568.5
1974.91666666667,610.6
1975,818
1975.08333333333,830.9
1975.16666666667,835.9
1975.25,782
1975.33333333333,762.3
1975.41666666667,856.9
1975.5,820.9
1975.58333333333,769.6
1975.66666666667,752.2
1975.75,724.4
1975.83333333333,723.1
1975.91666666667,719.5
1976,817.4
1976.08333333333,803.3
1976.16666666667,752.5
1976.25,689
1976.33333333333,630.4
1976.41666666667,765.5
1976.5,757.7
1976.58333333333,732.2
1976.66666666667,702.6
1976.75,683.3
1976.83333333333,709.5
1976.91666666667,702.2
1977,784.8
1977.08333333333,810.9
1977.16666666667,755.6
1977.25,656.8
1977.33333333333,615.1
1977.41666666667,745.3
1977.5,694.1
1977.58333333333,675.7
1977.66666666667,643.7
1977.75,622.1
1977.83333333333,634.6
1977.91666666667,588
1978,689.7
1978.08333333333,673.9
1978.16666666667,647.9
1978.25,568.8
1978.33333333333,545.7
1978.41666666667,632.6
1978.5,643.8
1978.58333333333,593.1
1978.66666666667,579.7
1978.75,546
1978.83333333333,562.9
1978.91666666667,572.5
