"boa","citi","jpm"
-0.00334578946615699,-0.00132007759860127,-0.0086205768339829
0.00671413056128196,0.0046256368655397,0.003478518977222
0.0120054264279608,0.0184172723665945,0.0121318156053005
-0.00900686557950397,-0.013778407267896,-0.0134133004260027
-0.00953222901308626,-0.0089501957423049,-0.0109923767371294
-0.00895277930923112,0.00770961470039301,-0.00760417089667786
0.0101626040284352,0.0100547496676759,0.0209250788194117
0.004471152863102,0.00302927017844287,0.00894952237978214
-0.0155797412719847,-0.0047463199618061,-0.00543680422908364
0.00361766567968357,0.00303460639810848,0.00805558209105511
-0.00045046026268121,0.00108077953971317,-0.00485185143318573
0.010367172014855,0.00993078098993391,0.00860358618182824
-0.00490733495283484,-0.00342018481372968,-0.00255914902644161
0.00582845314187597,0.00922334105791169,0.0119729304785085
-0.00401182206457813,-0.00901066112537406,-0.0135213076943352
0.00783177656287627,0.0166700572261571,0.0134208438353935
0.00666078555540509,-0.00915680583936532,0.00225414143950067
0.000441021854736692,0.00580308962714867,-0.00196769525051116
0.0134480350063487,0.00363261028018325,0.0169010223155634
-0.00261057864292386,-0.00191663453821604,-0.00554013093999973
-0.00785166404702896,-0.00618583555015102,-0.00807787544782959
0.00527622178649611,0.00558038160722192,0.0098285485114419
-0.00765386333142295,-0.0100319403060199,-0.0228032955167937
0.00617019056418199,0.00689979119272531,0.00455358028991206
-0.00700830083071344,-0.00620991231898188,-0.0133143115292189
-0.00463194154893382,-0.0107732615647407,-0.0106232819946622
0.0159539745638558,0.0193856211219452,0.00812571100622115
0.00632508556307898,0.00769217757747352,0.0135286934569039
0.0110534219613361,0.0122987614307288,0.0238571373528273
-0.00428735484300549,0.00209468677962895,0.00388364151391303
0.00258348924091221,-0.00083651013966819,-0.00359263333219938
-0.000429148891879008,-0.00418411653309806,-0.00415965958801827
0.00128898322562193,0.00231128368084358,-0.00055688670737558
-0.00150213519974752,-0.00544968960823243,0.00055719700297993
0.00365259088735686,-0.00147535957459433,0.000835752818398256
-0.00128434442717393,-0.00211091492828905,-0.00389541253944051
-0.00707417055159553,-0.00359510777183543,-0.00139684106671103
0.00915658725784494,0.0129484278798272,0.000279419272710678
-0.00237641147367584,-0.0002095176526986,-0.000559299938022397
-0.00866183606042033,-0.00314450991464042,-0.00531566637013967
0.00262130665229056,0.00273382594504302,-0.00112536237110924
-0.000871315076847607,-0.00062917949407727,-0.000844856082586767
0.00108988881602695,0.00188811184421741,0.00535512403722906
0.00392095379281087,-0.00146593610674378,-0.00476565632162927
-0.00195251073099349,-0.000838852764423449,-0.00197176909040175
-0.00173946120645455,-0.000839633299135504,0.00197566464488153
0.00108911406269549,-0.00399134058168407,0.00281659083577366
0.0137045478382589,-0.000210966834785301,0.00309001313275931
-0.00364767848109932,0.00295352011539982,0.00532047796571363
0.00452248505491314,-0.00168287765202306,0.00501414536423739
0.00150100442944669,-0.00189614522801777,-0.000831432270993869
0.00792152991717412,-0.00105571978212703,-0.000277668213321703
-0.000212692455296608,0.00253601309104837,0.00610450010243605
-0.00998523829375565,-0.0118045847085296,-0.00910084937302415
0.00321871812062926,0.00149353361438572,-0.0100196461163918
-0.00748636627057521,-0.0038338784659172,0.000562442527732234
0.0058186760111167,0.0053452081380731,0.00927233176499456
0.00514241437657114,-0.00510430909320193,0.00111323246260252
-0.0277125635963719,-0.0117570878015963,-0.0177974778287115
-0.013812607362561,-0.00151421555380139,0.00228734165947886
0.0028905794597512,0.00649915783085578,-0.00256729915902466
-0.00908952849929002,-0.00344359616578179,-0.0105806411367294
-0.0004471647044488,-0.000648149502850946,-0.0040459213794981
0.0105192487775481,0.00518688633347041,0.0101566668448907
0.000442621700304397,-0.00860041408426053,0.00430901268477117
0.00309979234985638,-0.00238548990847233,0.00829493894717883
0.00971081215195449,-0.00565187449833651,0.0068088454579209
0.00131172501866101,0.0166154708192037,0.00563517767530086
0.00371035609841123,-0.00172043533477177,0.00476355245110361
-0.0195731487455542,-0.0305900597830142,-0.00976052398863261
-0.00576787352965474,-0.0133336268124881,-0.0084484504797399
0.000892397420408232,-0.00427925517217863,-0.00142004661259036
-0.00579584468752604,-0.00135741390229538,0.00682643000320214
0.00560543246416979,0.00611549813243886,0.00564938790382476
-0.00423622590982181,0.00247641467602112,-0.00449439772517279
-0.00291105923979742,0.00157218657193506,-0.00197526300876107
-0.00853324948340172,-0.00470858033220885,-0.000565085870213895
-0.00317140573551943,-0.00204776467208594,0.00311172082283241
-0.00931580901711186,-0.00820804418169416,-0.00902432061749347
0.00137605215149083,0.00459782965573684,0.00455315305790916
0.00641322727680678,0.00846696066565884,0.00708220600919026
-0.0036410494016838,-0.000454059694752206,0.00168790391024223
-0.0015993852375018,-0.00295123420225276,-0.00421236135470033
-0.0105236905542467,-0.00660277656023147,-0.00592252238320292
-0.00716782651636826,-0.00756368785476061,-0.00737566115573027
-0.000931498709272813,0.00692846965805973,0.00114322670405076
-0.00349632417346745,-0.00688079626988057,-0.00656583246510213
0.000935971913325613,0.00484970997590024,0.000287465303067492
-0.00233722693503613,0.00252829461807148,-0.0143641870986572
0.0114783097503987,0.00389714722279305,0.00990970465691545
0.0125057368036411,0.00799301685075321,-0.00201986437304021
0.000228593946288233,-0.00090634787285193,-0.00347006761831364
0.00160065121199702,0.00249446892674479,0.00580357164105771
-0.0041094839998979,-0.00113105828068887,-0.00346205861227252
0.00275099073570631,0.000905771830634788,-0.000868768851965567
-0.00914514756440409,-0.0144795708239663,-0.00463603692115537
-0.00992104915325753,-0.0117081277650112,-0.014556386539986
0.00372832584288136,0.00511045240240225,0.0079767685720778
-0.00533986726536583,-0.00392883892492598,-0.0137748460569488
0.0121378956066935,0.0102088769174509,0.00772643878509963
-0.00599610718768138,-0.0064311125259544,-0.00973178549579079
0.0100936001261718,0.011789410102387,0.00923172745490531
0.00162654058013224,-0.00137059787332646,0.00501611494430247
-0.00440832081585716,0.00388903660380824,0.00146823355295092
0.0102545331316775,0.00957154719655324,0.0134857252949603
-0.000922797276106953,0.00361155618830147,0.00925629538159443
-0.00646525161238733,-0.000449912351526384,-0.00716504042261663
-0.00185863564946331,0.00382564848823857,0.00519602593289848
-0.00582114294748538,0.00896659915384443,-0.00717956190305417
-0.000936724754239046,0.00199962173516467,-0.0121494016809615
-0.000468726461228455,-0.00266092406253714,0.00263543106244104
0.00211048347660468,0.00111169621874948,-0.00321247828358692
0.0222327864844023,0.00932718395234963,0.0251977170618604
-0.00663933312290981,-0.00198010240973746,-0.0114317982808395
-0.00898847219674379,-0.00462970526752293,-0.00173470997387887
-0.0172089715549466,-0.00730921375888741,-0.0150592623403372
-0.0016562070549148,0.00803231774436721,0.00705685200307374
0.000947956726449517,0.00132822702011946,-0.00525551144690877
-0.00544655946594961,-0.00331592039708678,-0.00440292538243219
-0.00190464330026523,0,-0.0011790076437847
-0.00763381424058452,0.00199607404649653,0.00118039934363357
0.0120196458693299,0.0101813777951902,0.012677142785647
0,-0.00262896035432518,-0.0122272930695771
-0.00118796581593459,-0.000219877030560003,0.00560003544963636
-0.0033296270133679,-0.00373530088696672,-0.00532893428324724
0.00119335217487832,-0.001543969589027,-0.00446420750369136
0.00643485197679475,0.00353433264258041,0.00627838569966949
0.000946786010409524,-0.000439983891057617,0.00712993243746581
-0.00425785533102561,-0.00396417542421169,-0.0112092058160981
-0.0049896622020414,-0.00950706799588303,-0.00626523162403262
0.00023901872416289,-0.00446408116176567,-0.00120070018907085
0.00262576493472597,0.00269051021032027,0.0144271468071711
0.00119045923764198,0.00715551807966349,0.00977771833031092
0,-0.0051065528603764,-0.00234706439461623
-0.0114148807178072,-0.00781090882656851,-0.00676490879281322
0.0209277306734381,0.00967196791167367,0.0284275213910161
-0.00565454347931059,-0.012252445872442,0.000575881662942005
0.00142214519829342,-0.000676363617933896,0.0109357266564836
0.0265030404809735,0.01670030426774,0.0179329816773894
-0.00461108943612211,0.00266387782489296,-0.00111858884643558
0.000463556437973989,0.01062663361072,0.01063822895629
-0.000463341652967775,-0.00525724819213382,-0.00193883168401016
0.0185273088693542,0.0107903170305696,0.0113791634941347
-0.00545686037503246,-0.00261446792884228,0.00493990399299839
-0.00274391294600052,-0.00830057876823554,0.00628039213816898
0.0105460601794388,0.00330399482460731,0.00949806776263677
-0.00158846362602201,0.00753722865181401,-0.00295704389025767
0.00499911373963707,0.00330021580556115,0.0059318832549977
0.00520004500904852,0.0182019168087312,0.00991672986275842
-0.00157425365613577,0.00366104534833527,-0.00902362789683428
0.00337906175013992,0.00472110658288293,0.0101772698784718
0.0170630397984526,0.0194364648288809,0.0159062514854487
0.00353226999300178,0.00565665382134933,-0.00156593228571775
0.00351941439180286,0.00500011544250941,-0.00339730216985721
-0.00811064338553282,-0.0120235718317424,-0.0104904410272331
-0.00618744710132222,0.000629937444981731,0.00212000862780018
0.00822798727186656,0.00524213483670979,0.00317403713071577
0.00485193022889983,0.00980409145232328,0.0026362339624908
0.00614554081026185,0.0020653674968302,-0.005522022743593
0.00567168191465112,0.00845191218502146,0.0100479947698017
0.0132326689444402,0.00858539924122599,0.015182954667507
0.00599393518793848,0.00364829393836399,0.00206288724934821
-0.00915053643049288,-0.0044425734066873,0.00102938989818233
0.00472479775033523,-0.00425986890896972,0.001542236115744
-0.00842668605723968,-0.0110002507655434,-0.0182237064100624
-0.000217927037597172,0.00617920630994258,0.00836606143557595
0.00544919780646861,-0.00163753077073876,0.0108891068409122
0.00650327387107835,0.00164021667601641,-0.00359066165588579
-0.00258509126862175,0.00081906197607534,0
-0.00971679598126516,-0.00388647013879236,-0.00978097373367865
-0.00174466751662151,-0.00410680921391142,0.0046791620668725
0.00262190716997249,0.00845380471016783,0.0121605649161637
-0.00348654110389169,-0.00470271711951153,0.000766573666151981
0.0166159729616582,0.0156122082373296,0.00664121097827548
0.00602161058280628,0.00404541202430299,0.003552393965291
-0.00213740292611455,-0.0108784435012667,0.000758410474837239
0.00621200334617565,0.00549911654693264,0.00530577317586333
-0.00936744952371427,-0.00405121956112004,-0.00477525850665505
0.00343819188189374,0.00081358418093233,0
-0.00107061273338797,0.00121931059446458,0.00580808566635042
0.00600334567818941,-0.00162371857186996,0.00552333903176576
0.000426556230837093,0.00101638253211205,0.00374538807913757
-0.00809547136230545,-0.0119820939521837,-0.00248717072388625
-0.00622883163165464,-0.00369959081592694,-0.00473847685591675
-0.00172838670471437,0.0022690334124013,-0.00125280808681534
-0.000866622247007331,-0.0010291450056953,-0.00426459862365541
0.0201520233906806,0.0156605364630241,0.0125971100679303
-0.0106203957618638,-0.0184621738975104,-0.00577120643278536
0.00128811159901846,0.00496091524997651,0.00302860441177208
-0.00150055117464667,0,0.00704584480416247
0.000643989844386336,-0.00473069319522758,0.0162414947882869
-0.00836947089348057,0.00309955684708297,0.00147580120519314
-0.0023804609283935,0.00906476127999884,-0.000736599085128092
-0.00650718016329582,0.00102059242440809,-0.0184277274075024
0,-0.00224319143162244,-0.000750980935260862
-0.010698578942268,-0.0100163387654405,-0.0052605148199798
-0.0011036391148472,-0.00144533884475552,-0.0108285645935601
-0.00265138600572864,-0.00868481852874966,-0.00560070910912071
-0.0210459003588498,-0.0469340058906401,-0.0258576785294343
-0.005204661481101,0.0067849280361719,0.00578172126242803
0.00636997125546429,0.000217453358127682,-0.00418058896168137
0.00881516706037976,0.00478164582942425,0.00970870846754273
0.00605006386112273,0.0168721735386485,0.0288462416890741
-0.0022276591329918,-0.00297807291212679,0.00404133519554771
-0.0071428577488988,-0.00106700117302425,0.00251548218831902
-0.00562028420571485,-0.00512613367203076,-0.00250917041483305
-0.00633054044250798,-0.00536651188422298,0.00327030912124072
-0.0116040966454538,-0.0143980790202772,0.00275823964416111
-0.008056902269685,-0.0026562271877824,-0.0115027080580156
0.00649769813034955,0.00244111460680612,-0.00227671014620159
0.002766929722334,-0.00265649856793445,-0.0045640489081299
0.0041390735229698,0.00688097126011073,0.0086601778843284
0.00366347893583022,0.0094801890740388,0.00429287768161704
0.00205352657495278,0.00371249708728238,0.00377179883262727
-0.00500909841680883,-0.0060923890780962,-0.00375762582393112
0.010526502265622,0.00963263064940877,0.00829804515038578
0.0045287443037069,0.0028183125334566,0.00548634670394594
0.00743914982124187,0.00410805156221647,0.012400734292361
-0.000671393021016929,-0.00430652031009811,-0.00097998869269095
-0.00246276635840785,-0.00151360324366799,-0.00196163680659738
0.0118964064513153,0.0153777666051971,0.0174443218731479
0.00643344210555586,-0.00170642296872544,-0.00724412864526807
0.00771394437130767,0.00106840518041414,0.013378172135791
0.00568700646557096,-0.00149412622952145,-0.00192007222687159
-0.00282725831942812,-0.00876460899826321,-0.010581906944661
0.00551261898825812,0.00345069660584874,0.0119107183060232
-0.00986853378615389,-0.0103161018431499,0.000720126598920017
0.000886020625758668,-0.00282314374104803,-0.00168025644249678
0.000442521081732627,0.00370238231042308,-0.00384693035656549
0.00906904167221988,0.00672585981657601,0.0012069661260559
0.00197250600674266,0.00603454082622204,0.00289305847110596
-0.00350027970434343,-0.00407036255507793,-0.0132214015644241
0.00878165684904731,0.0107549896320511,0.00194889830127325
-0.000217750951767221,-0.0031921809397296,-0.00170164690334155
0.00696613816279056,0.00725878498593025,0.00779365937239182
0.00302618689506598,-0.00360319876490304,-0.00386700203014444
0.0077584159342168,0.00659446343426582,0.00242619758248697
0.00299393654816336,0.00190190509716294,0.00193557839688385
0,-0.000211099255598452,0.00120819756815838
-0.0070361927533261,-0.00379746791512425,-0.00603156148911
0.00901893891597557,0.00952997234384914,0.0206311124244989
-0.0061717880252512,0.00209773876635655,-0.000238070151848593
0.00428260881582811,0.000837354730426463,0.0014275801566837
-0.00170554612453719,-0.00355557125195528,0.000237373062937967
-0.0162321631911725,-0.000839863999525176,-0.0130608320398488
-0.00195450619177277,0.000630239247912577,0.00288726329822837
-0.00783131771395297,-0.00734843724977975,-0.00359876119250915
-0.0015346030441802,-0.00105733257040984,0.00264862115005721
0.00307433612493959,0.00381121330125043,0.00696482759807384
0.0133539663630697,0.0168742372745967,0.0163495581451312
0.00561652866160136,0.00103671130957639,0.00638799055634414
-0.00751858121259813,-0.00849560138743703,-0.00587728766714087
-0.00995672508141418,-0.00397046151980791,-0.0139511750884701
-0.00131192853823901,0.00566508774765487,0.00431670151841281
-0.00262713930373232,-0.00959738386138358,-0.00644728510326086
0.0035119140847741,0.00273846525938677,0.00696965826838619
0.000219175330615914,0.00945381829156077,0.00692103718966034
-0.00546735775990735,0.00624381631441158,-0.00450312235683705
0.0105540816394857,0.00268862525536093,0.0142857595536365
0.00195843268014802,-0.005156832913708,0.000469212194631003
0.00499437523528365,0.0014514480193205,-0.000468992137800761
0.0127487411132989,-0.0060043655148494,-0.00234752931146928
0.00426686123425567,-0.000208311792252512,0.00423532034835781
0.000425139492905628,-0.0112500716118474,-0.010777671202292
0.0131659791823932,0.00611048840427101,0.0104210922834685
0.0278772681632069,0.0188319429497618,0.0302390559593372
0.0179444069653195,0.0373830567832001,0.0325370608479272
-0.0148238912759159,-0.00980979686017564,-0.0132214066892098
0.00569350842035637,0.00283050625764468,0.01607858629129
-0.00323519578417619,0.0050406862587372,-0.000879344040877005
0.0129819969631556,-0.00942857194447973,0.00505947068616966
0.0106129151739694,0.0200487445787034,0.0210110518438547
-0.00713296027460932,-0.00416912168013577,-0.0117898325368372
0.00159646497363094,0.00378794216025162,-0.00173527906227953
-0.00039901068322387,-0.000993105692144384,-0.00217295612116842
-0.00956726454649133,-0.0163020309400298,-0.0167685580761616
-0.00986114373681002,-0.00990304506186365,-0.0183829689195468
0.00711410109526032,0.0106141827105283,0.00496394349946098
0.00181616012235603,0.000606090080281824,-0.00493942447544502
-0.021756684116393,-0.0143319807413495,-0.0241428679789699
-0.00906104837502153,-0.00204774873568899,-0.0117916362180358
0.0031176423020534,0.00143652437394367,0.000234008930453322
-0.000207466865145213,0.000819560447042401,-0.00257337148742627
-0.000621413127730157,-0.00634749171484826,-0.0110222496554435
0.00518297055068594,0.00267902698794205,-0.000474091433370991
0.00887010676616553,0.00842602245467419,0.0166073855487738
0.00960953965078534,0.0101895325766176,0.00886792574135975
-0.0137709803441458,-0.0110957014540982,-0.0182742387570747
0.00414942318727939,0.00571218276039244,0.00471216367604013
0.00619853025575976,0.0107503063981137,0.0220453108215288
0.0114988270702797,0.00622124260856788,0.00527751703655519
-0.0105562667810961,-0.010371234715655,-0.0191735334232311
-0.00430897062317436,0.00282173555346959,-0.0137306740983517
0.00659423580771757,0.00381803387008011,-0.00306758099210838
0.00368478200924884,0,0.00236681973069021
-0.00489503094795309,-0.00360349901696541,-0.0059028735388003
-0.00778838132912756,-0.00884045265831144,-0.0118766706300037
-0.0276804587186828,-0.0227044975637457,-0.0257210587461382
-0.00913521992732404,-0.00850430470629842,-0.0138167244595056
0.0272302401235921,0.0184099632122568,0.0157617508652447
-0.0102277701508515,-0.0065733684163857,-0.0108375343098278
-0.00590485578458911,-0.0111662959286188,-0.00522886230986244
-0.00127252644531908,0.00397315077448475,0.0135167444788185
0.00488472074841049,0.0074986645395385,0.0177818510845612
0.00486176276023959,-0.00413473778870117,-0.00339707991739591
-0.00273432069894419,-0.00892705674637133,-0.00486983748780673
0.001054778718978,0.0117303801083452,0.0154149917812544
-0.00337148980098526,-0.0111800203688025,-0.0159036593857967
0.00739970465060573,0.001884219347147,0.0105290167858988
0.0199373558552523,0.0211076762181023,0.0341651931996608
-0.0102883917419888,-0.0124848044282746,-0.0159324807571654
0.0147611571893176,0.0149224383117879,0.0290446458504842
0.00122906359564254,0.000816786625767971,-0.0107303416024797
0.00388817073261121,0.00530485494045633,0.000943153375726594
-0.00529998998065186,-0.0038562963558199,-0.000942264675616958
0.0069671901353396,0.0052975054992239,0.00400846410118571
0.000203569321121479,0.0052694483961557,0.0068109651181102
-0.0118009583551655,-0.0155240515832957,-0.0144624736737651
-0.012147050770264,-0.0196598187588443,-0.0203553999413219
0.00687761607342393,-0.00605811143592178,-0.0120800824301036
-0.00186313923054841,-0.0248005468855829,-0.00391243344598387
0.0045627643824258,0.00323279448245441,-0.000491157400389593
0.031172443121499,0.0150377777511737,0.0574792566914492
-0.006005985648429,-0.00296311677726987,-0.00162619610829716
0.00986936386943264,-0.00382111359596627,0.00395585840069421
0.00857585583601219,0.0112940434225836,0.0243335879924261
0.00474576706858199,-0.000211180398303178,0.00972898335546639
0.00354283681019412,0.0016862045425381,0.000447823371363487
0.000588136876853536,-0.00462872872304769,0.00111950077213464
0.0125443505435062,0.0215598520674101,0.0174497623030782
-0.00251653969441425,-0.00041380264696438,0.00307861614253854
0,0.00414002356469323,-0.00241137288783139
0.00834426168661446,0.00432912277529332,-0.000439628334794689
0.000192497289247095,0.00497598483648872,0.0037371785055344
0.00673505831075133,0.000618884529374355,-0.0118265188705975
-0.00305850213595883,-0.00556685992622898,0.00332448368657114
-0.00191692594818902,0.00165878426902804,-0.00618500634390272
-0.0099886986923276,-0.00993593044454768,-0.0142258064241638
-0.00038777089062421,0.00292720451703848,-0.00676419976232776
-0.00232904461959423,-0.00687932241818734,-0.00272366876699484
-0.0052529398323596,0.00167896005567365,-0.000910759784852924
0.019948837949587,0.0144595555007169,0.0262016262202984
0.00287641561577498,0.00247867025772502,0.00954721447911973
-0.00305922167361578,0.000824518991682986,-0.000219949469106267
0.00671281165644263,0.000617463206679021,0.00549927854583276
-0.000571684222647431,-0.00226345349863355,-0.00546920188126429
0.000762508256368414,-0.00144361000295254,-0.00241986027754863
-0.00019035187904483,0.00330447717793529,0.00374868640969018
0.000380847130012972,0.00288201316427889,0.00351489134362774
-0.00723681298286644,-0.00164224510662934,-0.00350258015496071
0.00115145499617819,0.00986837727262234,0.010984292828402
0.00191563277934686,0.00285018472103938,-0.00108640311129
-0.000580014565358324,0.00527819954500858,-0.00522114154549893
-0.00444854414971987,-0.00343292389162652,-0.00153054655696296
0.00369167942185423,0.000405303202404134,0.00153289272063873
0.00174185459759895,0.00101266677267369,0.00153100843446062
-0.0019324054315917,-0.00586802395730399,0.00174680212194197
-0.00271063410193276,-0.0118052538701711,-0.0148216681062734
0.00291248319249383,0.00350151102470748,0.00132778480908214
-0.00929161721459606,0.00410492630903089,0.00287217241679627
0.0101599049249081,0.00143091844837501,0.0136595362374192
0.0038686439239827,0.0063278108056649,0.0084763765511572
0.000578043729224546,-0.000202891000718441,0.00215518234694218
-0.00924286039051893,-0.00202876584293344,0.00967737869401069
0.00641337673518489,0.00813169848986973,-0.00788038396532532
0.00482832212470724,0.00221840836592762,0.0047226976349527
0.00884094047339688,0.00402398405238913,0.00897458691132808
-0.00476263791197323,-0.00300615539050506,-0.00868307396468376
0.00363717140032224,-0.00502480368934334,0.000213878751222248
0.01029899827605,0.0117169386039513,0.00192201596715723
0.00962836094574016,0.00299535067060079,-0.000213310250049909
-0.00448779823426333,-0.00517619938876857,-0.00127889608941133
0.0052596403192043,-0.000800758467435254,0.00661790421017888
0.000934076455376547,-0.00520709180364642,-0.0040296894780553
0.000933136053403417,-0.00362393631600279,-0.00191642710273716
0.0147334799722174,0.0121236070084555,0.0187757738074533
0.00753551221510863,0.0187663108468011,0.0016871605141352
-0.00547256241586473,-0.000783849847359055,-0.00168431879796606
-0.00513557000033073,0.00117679985584071,-0.0116013123618988
0.00497756832041897,0.000587672230158735,0.00533486589999733
0.002201398037338,-0.00509033926985445,0.00891540159120729
-0.0107997526646289,-0.00865797028391226,0.00231431729156587
0.00407133387853328,-0.00396967173826653,0.013014429901918
0.00239564459176229,0.00398549283654282,-0.002072193530024
-0.0125025527154349,-0.0045651618037732,-0.00892886934227667
-0.000557947185690847,-0.00199404182494575,0.00544753650934159
0.00242118579516749,0.00279722393999387,-0.016253272867438
-0.0102208611494878,-0.00637581356955351,-0.0072020956154535
0.00675898392268653,0.000802223417291819,0.00533395250833412
0.000745941050655958,0.0142253458456551,0.00573018471411108
-0.00428605543431899,-0.00296312216244644,-0.00527520199813303
0.0106681470734163,0.00792567299712629,0.002757176198693
0.00333304467048816,-0.00078638304387135,0.0105783560564113
-0.00885884216197823,-0.0092465507175601,-0.010048431262319
0.00409685937001397,-0.00476566532195283,0.00338332789031534
-0.000927420182536588,0.000798081705991901,-0.000210955597921077
-0.00538356564125851,-0.00139568473778048,-0.0107501751519175
-0.000559644418192154,0.00282248603857421,-0.000639264705664651
-0.00224104564195659,-0.00301542211588204,-0.000213513325439361
0.0145984010100547,0.0127041704445362,0.0162084793514517
0.00387379459298043,0.00517722616683417,-0.00335779402194325
0.003491561458528,0.00178292378027826,0.00315832889256282
-0.00183129240358904,0.000790945170596802,-0.00839620758708176
0.00476974452095173,0.000394921267983985,0.00783267497574335
-0.00565995028881018,0.00118525529604424,0.00104996658821813
0.00679406870143913,0.00118343831897141,0.00188792456508076
-0.00638352592384114,-0.00551712679274464,-0.00628232137964797
0.00770953013585871,0.00376466478759624,0.00842960559203305
-0.000910686395813725,0.00276342877929968,-0.00397037847351264
0.000911516501491192,-0.0013780424107242,0.00503562055403088
-0.00327882863892695,-0.00236515252936177,-0.00313192480403325
-0.00164489705854646,0.00316135461625989,-0.00335021456157385
-0.00128137493633054,-0.00906029255103789,-0.00672474265845022
-0.0117298133165574,-0.00834858422479026,-0.0135388782950852
0.00649080342264995,-0.00661416382985214,-0.00922161430518274
0.00577203614751681,0.00605295485964137,0.0101729056641071
-0.00314734921316832,-0.00541500199376854,-0.00835578807034547
-0.00649954050065408,-0.00423479244713105,-0.00583452650367497
-0.0158874827631581,0.0125557849690455,0.0180397677379369
0.00265890421758623,0.0101997566525115,0.0076857481478198
-0.00189461793608446,0.00534545797040513,-0.00783931197397606
-0.00379548368395135,-0.00137824394423468,-0.00427060530534762
-0.0158125284484337,0.0224805314761023,0.00278797893283409
0.0172277854467326,0.0198649106729227,0.0168946779855473
0.00475721915563652,-0.0119135708759803,0.00168274513791608
0.00549275332152134,0.00133966902040928,-0.000630172297361629
0.00150671329077627,0.0150993135639684,0.00735315822331136
0.00282135398176981,0.0180759144006788,0.00729877325808474
0.00581400354198895,0.0253374429223802,-0.00144885722068542
-0.000932301530752593,-0.00378762710384903,0.000829360390516309
0.0014928432597759,-0.00126788888710392,-0.00103623512930496
